date,store_nbr,transactions
20170212,54,1073
20170212,6,2079
20170212,7,1580
20170212,8,2695
20170212,9,2134
20170213,1,1933
20170213,10,937
20170213,11,2459
20170213,12,1360
20170213,13,940
20170213,14,1691
20170213,15,1576
20170213,16,763
20170213,17,1619
20170213,18,1359
20170213,19,1267
20170213,2,2150
20170213,20,1604
20170213,21,1088
20170213,22,762
20170213,23,1093
20170213,24,2333
20170213,25,857
20170213,26,605
20170213,27,1712
20170213,28,1249
20170213,29,1210
20170213,3,3256
20170213,30,850
20170213,31,1516
20170213,32,610
20170213,33,963
20170213,34,2405
20170213,35,716
20170213,36,1208
20170213,37,1676
20170213,38,1505
20170213,39,1429
20170213,4,1482
20170213,40,1644
20170213,41,1180
20170213,42,1212
20170213,43,1492
20170213,44,4538
20170213,45,4335
20170213,46,3511
20170213,47,4152
20170213,48,2887
20170213,49,3320
20170213,5,1480
20170213,50,2853
20170213,51,1655
20170213,53,1227
20170213,54,886
20170213,6,1819
20170213,7,2137
20170213,8,2978
20170213,9,2199
20170214,1,2051
20170214,10,1067
20170214,11,2633
20170214,12,1354
20170214,13,1001
20170214,14,1606
20170214,15,1709
20170214,16,1048
20170214,17,1654
20170214,18,1473
20170214,19,1261
20170214,2,2137
20170214,20,1540
20170214,21,1429
20170214,22,860
20170214,23,1229
20170214,24,2612
20170214,25,999
20170214,26,835
20170214,27,1789
20170214,28,1582
20170214,29,1375
20170214,3,3273
20170214,30,955
20170214,31,1905
20170214,32,719
20170214,33,1072
20170214,34,2715
20170214,35,695
20170214,36,1612
20170214,37,1820
20170214,38,1623
20170214,39,1496
20170214,4,1613
20170214,40,1726
20170214,41,1360
20170214,42,1206
20170214,43,1775
20170214,44,4229
20170214,45,3884
20170214,46,3753
20170214,47,3884
20170214,48,3094
20170214,49,3118
20170214,5,1838
20170214,50,2791
20170214,51,1815
20170214,53,1616
20170214,54,1035
20170214,6,1997
20170214,7,2198
20170214,8,2915
20170214,9,2395
20170215,1,1780
20170215,10,724
20170215,11,2100
20170215,12,1155
20170215,13,772
20170215,14,1111
20170215,15,1410
20170215,16,662
20170215,17,1301
20170215,18,1086
20170215,19,969
20170215,2,1813
20170215,20,1259
20170215,21,1068
20170215,22,797
20170215,23,1001
20170215,24,2124
20170215,25,845
20170215,26,592
20170215,27,1637
20170215,28,1116
20170215,29,1132
20170215,3,2967
20170215,30,697
20170215,31,1175
20170215,32,598
20170215,33,848
20170215,34,2108
20170215,35,656
20170215,36,1140
20170215,37,1587
20170215,38,1361
20170215,39,1194
20170215,4,1309
20170215,40,1380
20170215,41,1092
20170215,42,1016
20170215,43,1360
20170215,44,3840
20170215,45,3410
20170215,46,2798
20170215,47,3403
20170215,48,2299
20170215,49,2880
20170215,5,1291
20170215,50,2082
20170215,51,1648
20170215,53,1053
20170215,54,742
20170215,6,1673
20170215,7,1881
20170215,8,2768
20170215,9,1791
20170216,1,1709
20170216,10,772
20170216,11,2093
20170216,12,1193
20170216,13,802
20170216,14,1195
20170216,15,1174
20170216,16,661
20170216,17,1448
20170216,18,1180
20170216,19,860
20170216,2,1702
20170216,20,1339
20170216,21,889
20170216,22,565
20170216,23,950
20170216,24,2082
20170216,25,823
20170216,26,436
20170216,27,1536
20170216,28,1191
20170216,29,1127
20170216,3,2822
20170216,30,846
20170216,31,1148
20170216,32,644
20170216,33,838
20170216,34,2117
20170216,35,738
20170216,36,1149
20170216,37,1465
20170216,38,1112
20170216,39,1249
20170216,4,1348
20170216,40,1238
20170216,41,841
20170216,42,1027
20170216,43,1233
20170216,44,3928
20170216,45,3182
20170216,46,2750
20170216,47,3201
20170216,48,2355
20170216,49,2664
20170216,5,1117
20170216,50,1961
20170216,51,1468
20170216,53,987
20170216,54,662
20170216,6,1553
20170216,7,1971
20170216,8,2649
20170216,9,1897
20170217,1,1719
20170217,10,740
20170217,11,2089
20170217,12,1183
20170217,13,751
20170217,14,1162
20170217,15,1317
20170217,16,705
20170217,17,1346
20170217,18,1068
20170217,19,1057
20170217,2,1867
20170217,20,1230
20170217,21,981
20170217,22,731
20170217,23,1016
20170217,24,2405
20170217,25,896
20170217,26,605
20170217,27,1660
20170217,28,1101
20170217,29,1079
20170217,3,3216
20170217,30,822
20170217,31,1326
20170217,32,562
20170217,33,854
20170217,34,2628
20170217,35,616
20170217,36,1090
20170217,37,1546
20170217,38,1347
20170217,39,1312
20170217,4,1454
20170217,40,1397
20170217,41,1101
20170217,42,1206
20170217,43,1419
20170217,44,4309
20170217,45,3678
20170217,46,3010
20170217,47,3680
20170217,48,2483
20170217,49,3176
20170217,5,1314
20170217,50,2279
20170217,51,1817
20170217,53,1106
20170217,54,760
20170217,6,1685
20170217,7,1934
20170217,8,2856
20170217,9,1707
20170218,1,1378
20170218,10,1051
20170218,11,2636
20170218,12,1322
20170218,13,1065
20170218,14,1587
20170218,15,1374
20170218,16,755
20170218,17,1727
20170218,18,1251
20170218,19,1670
20170218,2,2220
20170218,20,1845
20170218,21,1295
20170218,22,800
20170218,23,1085
20170218,24,2329
20170218,25,973
20170218,26,607
20170218,27,1833
20170218,28,1452
20170218,29,1299
20170218,3,3896
20170218,30,753
20170218,31,1572
20170218,32,695
20170218,33,1088
20170218,34,2618
20170218,35,773
20170218,36,1218
20170218,37,1543
20170218,38,1951
20170218,39,1808
20170218,4,1733
20170218,40,1574
20170218,41,1337
20170218,42,1425
20170218,43,1604
20170218,44,5418
20170218,45,4451
20170218,46,4407
20170218,47,4841
20170218,48,3884
20170218,49,3536
20170218,5,1283
20170218,50,3250
20170218,51,1783
20170218,53,1303
20170218,54,980
20170218,6,2048
20170218,7,1863
20170218,8,2940
20170218,9,2281
20170219,1,458
20170219,10,842
20170219,11,2655
20170219,12,1130
20170219,13,748
20170219,14,921
20170219,15,1021
20170219,16,903
20170219,17,1759
20170219,18,1068
20170219,19,1204
20170219,2,1833
20170219,20,1778
20170219,21,1581
20170219,22,720
20170219,23,1014
20170219,24,1232
20170219,25,667
20170219,26,437
20170219,27,1695
20170219,28,1536
20170219,29,1094
20170219,3,3096
20170219,30,637
20170219,31,1516
20170219,32,552
20170219,33,692
20170219,34,2147
20170219,35,753
20170219,36,1096
20170219,37,1032
20170219,38,1742
20170219,39,1341
20170219,4,1504
20170219,40,1155
20170219,41,1066
20170219,42,1190
20170219,43,1461
20170219,44,3986
20170219,45,3302
20170219,46,3506
20170219,47,3816
20170219,48,3153
20170219,49,2431
20170219,5,1167
20170219,50,2627
20170219,51,1251
20170219,53,1078
20170219,54,849
20170219,6,1935
20170219,7,1546
20170219,8,2220
20170219,9,1806
20170220,1,1645
20170220,10,834
20170220,11,2172
20170220,12,1155
20170220,13,838
20170220,14,1358
20170220,15,1417
20170220,16,736
20170220,17,1448
20170220,18,1119
20170220,19,1127
20170220,2,1744
20170220,20,1301
20170220,21,1001
20170220,22,686
20170220,23,912
20170220,24,2156
20170220,25,761
20170220,26,485
20170220,27,1606
20170220,28,1171
20170220,29,1208
20170220,3,2750
20170220,30,97
20170220,31,1244
20170220,32,618
20170220,33,923
20170220,34,2334
20170220,35,621
20170220,36,1176
20170220,37,1448
20170220,38,1265
20170220,39,1265
20170220,4,1360
20170220,40,1381
20170220,41,984
20170220,42,956
20170220,43,1537
20170220,44,3018
20170220,45,3349
20170220,46,3038
20170220,47,3576
20170220,48,2454
20170220,49,2641
20170220,5,1216
20170220,50,2180
20170220,51,1467
20170220,53,1006
20170220,54,843
20170220,6,1706
20170220,7,1835
20170220,8,2390
20170220,9,1912
20170221,1,1762
20170221,10,882
20170221,11,2136
20170221,12,1259
20170221,13,880
20170221,14,1282
20170221,15,1443
20170221,16,648
20170221,17,1538
20170221,18,1326
20170221,19,1143
20170221,2,1764
20170221,20,1311
20170221,21,923
20170221,22,672
20170221,23,1016
20170221,24,2106
20170221,25,752
20170221,26,461
20170221,27,1495
20170221,28,1256
20170221,29,1191
20170221,3,2894
20170221,30,1074
20170221,31,1320
20170221,32,594
20170221,33,905
20170221,34,2123
20170221,35,707
20170221,36,1154
20170221,37,1433
20170221,38,1079
20170221,39,1399
20170221,4,1301
20170221,40,1351
20170221,41,922
20170221,42,986
20170221,43,1441
20170221,44,3371
20170221,45,3278
20170221,46,2929
20170221,47,3247
20170221,48,2280
20170221,49,2579
20170221,5,1077
20170221,50,2182
20170221,51,1361
20170221,53,919
20170221,54,764
20170221,6,1613
20170221,7,1812
20170221,8,2465
20170221,9,2001
20170222,1,1769
20170222,10,723
20170222,11,1944
20170222,12,1176
20170222,13,786
20170222,14,1265
20170222,15,1308
20170222,16,675
20170222,17,1359
20170222,18,1070
20170222,19,1078
20170222,2,1846
20170222,20,1191
20170222,21,1028
20170222,22,695
20170222,23,934
20170222,24,2192
20170222,25,953
20170222,26,484
20170222,27,1588
20170222,28,1013
20170222,29,1081
20170222,3,2841
20170222,30,1123
20170222,31,1200
20170222,32,549
20170222,33,843
20170222,34,1976
20170222,35,599
20170222,36,1093
20170222,37,1455
20170222,38,1341
20170222,39,1251
20170222,4,1320
20170222,40,1305
20170222,41,1040
20170222,42,1149
20170222,43,1379
20170222,44,3834
20170222,45,3359
20170222,46,2838
20170222,47,3399
20170222,48,2330
20170222,49,2768
20170222,5,1305
20170222,50,1976
20170222,51,1501
20170222,53,1076
20170222,54,754
20170222,6,1696
20170222,7,1925
20170222,8,2659
20170222,9,1746
20170223,1,1733
20170223,10,822
20170223,11,2122
20170223,12,1208
20170223,13,841
20170223,14,1362
20170223,15,1399
20170223,16,798
20170223,17,1448
20170223,18,1212
20170223,19,1075
20170223,2,1749
20170223,20,1543
20170223,21,1028
20170223,22,665
20170223,23,989
20170223,24,2180
20170223,25,944
20170223,26,477
20170223,27,1495
20170223,28,1255
20170223,29,1120
20170223,3,2826
20170223,30,675
20170223,31,1472
20170223,32,668
20170223,33,846
20170223,34,2231
20170223,35,759
20170223,36,1266
20170223,37,1513
20170223,38,1446
20170223,39,1383
20170223,4,1334
20170223,40,1354
20170223,41,993
20170223,42,1145
20170223,43,1471
20170223,44,3955
20170223,45,3486
20170223,46,3015
20170223,47,3401
20170223,48,2461
20170223,49,2693
20170223,5,1271
20170223,50,2163
20170223,51,1480
20170223,53,1091
20170223,54,729
20170223,6,1704
20170223,7,1957
20170223,8,2650
20170223,9,1892
20170224,1,1918
20170224,10,734
20170224,11,2073
20170224,12,1148
20170224,13,837
20170224,14,1297
20170224,15,1223
20170224,16,722
20170224,17,1234
20170224,18,1088
20170224,19,1340
20170224,2,1888
20170224,20,1245
20170224,21,1038
20170224,22,734
20170224,23,1167
20170224,24,2445
20170224,25,1574
20170224,26,608
20170224,27,1610
20170224,28,1134
20170224,29,1131
20170224,3,3307
20170224,30,670
20170224,31,1290
20170224,32,627
20170224,33,761
20170224,34,2703
20170224,35,711
20170224,36,1263
20170224,37,1816
20170224,38,1607
20170224,39,1611
20170224,4,1515
20170224,40,1402
20170224,41,1090
20170224,42,1321
20170224,43,1576
20170224,44,4549
20170224,45,3937
20170224,46,3150
20170224,47,3903
20170224,48,2723
20170224,49,3239
20170224,5,1278
20170224,50,2399
20170224,51,1784
20170224,53,1215
20170224,54,795
20170224,6,1824
20170224,7,1979
20170224,8,3006
20170224,9,1931
20170225,1,1146
20170225,10,927
20170225,11,2522
20170225,12,1249
20170225,13,1054
20170225,14,1529
20170225,15,1346
20170225,16,905
20170225,17,1779
20170225,18,1154
20170225,19,1562
20170225,2,1810
20170225,20,1691
20170225,21,1379
20170225,22,735
20170225,23,1224
20170225,24,2171
20170225,25,3053
20170225,26,667
20170225,27,1864
20170225,28,1545
20170225,29,1305
20170225,3,3375
20170225,30,687
20170225,31,1705
20170225,32,805
20170225,33,1052
20170225,34,2971
20170225,35,1192
20170225,36,1793
20170225,37,1475
20170225,38,2081
20170225,39,1783
20170225,4,1482
20170225,40,1489
20170225,41,1425
20170225,42,1380
20170225,43,1724
20170225,44,4619
20170225,45,4514
20170225,46,4210
20170225,47,4477
20170225,48,3639
20170225,49,3312
20170225,5,1449
20170225,50,3036
20170225,51,1745
20170225,53,1568
20170225,54,984
20170225,6,1975
20170225,7,1750
20170225,8,2679
20170225,9,2262
20170226,1,379
20170226,10,723
20170226,11,2278
20170226,12,1135
20170226,13,814
20170226,14,903
20170226,15,931
20170226,16,834
20170226,17,1458
20170226,18,899
20170226,19,918
20170226,2,1435
20170226,20,1579
20170226,21,1293
20170226,22,720
20170226,23,843
20170226,24,1357
20170226,25,3254
20170226,26,510
20170226,27,1712
20170226,28,1352
20170226,29,1093
20170226,3,2789
20170226,30,536
20170226,31,1132
20170226,32,643
20170226,33,812
20170226,34,2095
20170226,35,1231
20170226,36,1479
20170226,37,855
20170226,38,1373
20170226,39,1123
20170226,4,1253
20170226,40,954
20170226,41,1097
20170226,42,840
20170226,43,1529
20170226,44,3877
20170226,45,3748
20170226,46,3544
20170226,47,3745
20170226,48,3157
20170226,49,2897
20170226,5,1020
20170226,50,2379
20170226,51,1310
20170226,53,1470
20170226,54,973
20170226,6,1530
20170226,7,1343
20170226,8,1966
20170226,9,1740
20170227,1,383
20170227,10,647
20170227,11,2149
20170227,12,1111
20170227,13,878
20170227,14,837
20170227,15,947
20170227,16,673
20170227,17,1487
20170227,18,890
20170227,19,1164
20170227,2,1517
20170227,20,1451
20170227,21,1039
20170227,22,672
20170227,23,1013
20170227,24,1425
20170227,25,2742
20170227,26,439
20170227,27,1869
20170227,28,1317
20170227,29,1123
20170227,3,2558
20170227,30,549
20170227,31,1157
20170227,32,581
20170227,33,655
20170227,34,1659
20170227,35,1120
20170227,36,1391
20170227,37,841
20170227,38,1261
20170227,39,955
20170227,4,1307
20170227,40,880
20170227,41,1055
20170227,42,893
20170227,43,1354
20170227,44,3961
20170227,45,3901
20170227,46,3764
20170227,47,3824
20170227,48,3273
20170227,49,2959
20170227,5,892
20170227,50,2539
20170227,51,1392
20170227,53,1160
20170227,54,746
20170227,6,1687
20170227,7,1375
20170227,8,2062
20170227,9,1812
20170228,1,537
20170228,10,865
20170228,11,2321
20170228,12,1135
20170228,13,956
20170228,14,1034
20170228,15,882
20170228,16,763
20170228,17,1870
20170228,18,1302
20170228,19,1202
20170228,2,1875
20170228,20,1946
20170228,21,1182
20170228,22,763
20170228,23,870
20170228,24,1699
20170228,25,1366
20170228,26,469
20170228,27,1910
20170228,28,1514
20170228,29,1413
20170228,3,3154
20170228,30,622
20170228,31,1273
20170228,32,676
20170228,33,717
20170228,34,1773
20170228,35,872
20170228,36,1097
20170228,37,1020
20170228,38,1646
20170228,39,1458
20170228,4,1474
20170228,40,884
20170228,41,1171
20170228,42,1167
20170228,43,1426
20170228,44,4589
20170228,45,4463
20170228,46,4131
20170228,47,4312
20170228,48,3615
20170228,49,3183
20170228,5,931
20170228,50,2651
20170228,51,1545
20170228,53,1141
20170228,54,729
20170228,6,2003
20170228,7,1633
20170228,8,2503
20170228,9,2171
20170301,1,1873
20170301,10,806
20170301,11,2643
20170301,12,1270
20170301,13,937
20170301,14,1452
20170301,15,1586
20170301,16,682
20170301,17,1388
20170301,18,1269
20170301,19,1292
20170301,2,1853
20170301,20,1381
20170301,21,1019
20170301,22,884
20170301,23,1074
20170301,24,2203
20170301,25,1153
20170301,26,646
20170301,27,1809
20170301,28,1262
20170301,29,1277
20170301,3,3130
20170301,30,697
20170301,31,1414
20170301,32,655
20170301,33,1037
20170301,34,2218
20170301,35,799
20170301,36,1292
20170301,37,1603
20170301,38,1598
20170301,39,1373
20170301,4,1424
20170301,40,1614
20170301,41,1152
20170301,42,1297
20170301,43,1560
20170301,44,4146
20170301,45,3897
20170301,46,3274
20170301,47,3959
20170301,48,2565
20170301,49,3097
20170301,5,1418
20170301,50,2580
20170301,51,1682
20170301,53,1178
20170301,54,838
20170301,6,1648
20170301,7,2023
20170301,8,2854
20170301,9,2018
20170302,1,1792
20170302,10,887
20170302,11,2477
20170302,12,1252
20170302,13,800
20170302,14,1480
20170302,15,1427
20170302,16,708
20170302,17,1506
20170302,18,1252
20170302,19,1214
20170302,2,1848
20170302,20,1576
20170302,21,1083
20170302,22,802
20170302,23,1055
20170302,24,2113
20170302,25,941
20170302,26,544
20170302,27,1487
20170302,28,1235
20170302,29,1176
20170302,3,3005
20170302,30,811
20170302,31,1505
20170302,32,654
20170302,33,951
20170302,34,2182
20170302,35,870
20170302,36,1360
20170302,37,1520
20170302,38,1426
20170302,39,1409
20170302,4,1339
20170302,40,1507
20170302,41,1039
20170302,42,1138
20170302,43,1633
20170302,44,3882
20170302,45,3482
20170302,46,3335
20170302,47,3717
20170302,48,2808
20170302,49,2822
20170302,5,1316
20170302,50,2403
20170302,51,1428
20170302,53,1004
20170302,54,749
20170302,6,1681
20170302,7,1953
20170302,8,2619
20170302,9,2091
20170303,1,1886
20170303,10,868
20170303,11,2373
20170303,12,1117
20170303,13,812
20170303,14,1267
20170303,15,1448
20170303,16,721
20170303,17,1319
20170303,18,1197
20170303,19,1119
20170303,2,1976
20170303,20,1366
20170303,21,1039
20170303,22,742
20170303,23,1088
20170303,24,2309
20170303,25,1253
20170303,26,625
20170303,27,1649
20170303,28,1136
20170303,29,1118
20170303,3,3435
20170303,30,700
20170303,31,1272
20170303,32,570
20170303,33,827
20170303,34,2370
20170303,35,551
20170303,36,1209
20170303,37,1686
20170303,38,1483
20170303,39,1380
20170303,4,1493
20170303,40,1420
20170303,41,1094
20170303,42,1181
20170303,43,1559
20170303,44,4483
20170303,45,4109
20170303,46,3404
20170303,47,3997
20170303,48,2781
20170303,49,3337
20170303,5,1481
20170303,50,2609
20170303,51,1700
20170303,53,1091
20170303,54,820
20170303,6,1734
20170303,7,2007
20170303,8,3044
20170303,9,1956
20170304,1,1336
20170304,10,1091
20170304,11,2882
20170304,12,1352
20170304,13,1192
20170304,14,1669
20170304,15,1362
20170304,16,795
20170304,17,1734
20170304,18,1367
20170304,19,1557
20170304,2,2153
20170304,20,2004
20170304,21,1372
20170304,22,863
20170304,23,1087
20170304,24,2281
20170304,25,1473
20170304,26,629
20170304,27,1842
20170304,28,1443
20170304,29,1336
20170304,3,3740
20170304,30,763
20170304,31,1447
20170304,32,752
20170304,33,1000
20170304,34,2345
20170304,35,861
20170304,36,1365
20170304,37,1688
20170304,38,2053
20170304,39,1754
20170304,4,1622
20170304,40,1418
20170304,41,1191
20170304,42,1541
20170304,43,1600
20170304,44,5382
20170304,45,4724
20170304,46,4476
20170304,47,4817
20170304,48,3884
20170304,49,3718
20170304,5,1297
20170304,50,3303
20170304,51,1788
20170304,53,1283
20170304,54,873
20170304,6,2077
20170304,7,1892
20170304,8,3025
20170304,9,2556
20170305,1,532
20170305,10,995
20170305,11,2864
20170305,12,1252
20170305,13,909
20170305,14,1028
20170305,15,1151
20170305,16,846
20170305,17,1897
20170305,18,1383
20170305,19,1127
20170305,2,2283
20170305,20,2378
20170305,21,1517
20170305,22,779
20170305,23,962
20170305,24,1694
20170305,25,966
20170305,26,509
20170305,27,1926
20170305,28,1564
20170305,29,1344
20170305,3,3731
20170305,30,650
20170305,31,1556
20170305,32,615
20170305,33,827
20170305,34,2027
20170305,35,766
20170305,36,1293
20170305,37,1316
20170305,38,1976
20170305,39,1664
20170305,4,1726
20170305,40,1023
20170305,41,1058
20170305,42,1497
20170305,43,1492
20170305,44,5423
20170305,45,4698
20170305,46,4624
20170305,47,4860
20170305,48,4361
20170305,49,3631
20170305,5,1230
20170305,50,3064
20170305,51,1671
20170305,53,1321
20170305,54,1023
20170305,6,2167
20170305,7,1659
20170305,8,2723
20170305,9,2410
20170306,1,1728
20170306,10,890
20170306,11,2444
20170306,12,1210
20170306,13,892
20170306,14,1406
20170306,15,1486
20170306,16,681
20170306,17,1488
20170306,18,1310
20170306,19,1159
20170306,2,1815
20170306,20,1398
20170306,21,1063
20170306,22,789
20170306,23,918
20170306,24,1950
20170306,25,799
20170306,26,367
20170306,27,1344
20170306,28,969
20170306,29,927
20170306,3,2947
20170306,30,613
20170306,31,1324
20170306,32,576
20170306,33,944
20170306,34,2241
20170306,35,749
20170306,36,1172
20170306,37,1509
20170306,38,1298
20170306,39,1364
20170306,4,1372
20170306,40,1485
20170306,41,1065
20170306,42,1048
20170306,43,1483
20170306,44,3882
20170306,45,3425
20170306,46,3267
20170306,47,3694
20170306,48,2639
20170306,49,2856
20170306,5,1285
20170306,50,2314
20170306,51,1293
20170306,53,877
20170306,54,703
20170306,6,1652
20170306,7,1907
20170306,8,2583
20170306,9,1984
20170307,1,1802
20170307,10,910
20170307,11,2324
20170307,12,1124
20170307,13,857
20170307,14,1408
20170307,15,1480
20170307,16,634
20170307,17,1588
20170307,18,1473
20170307,19,1107
20170307,2,1819
20170307,20,1266
20170307,21,971
20170307,22,774
20170307,23,1006
20170307,24,2104
20170307,25,766
20170307,26,497
20170307,27,1381
20170307,28,1200
20170307,29,1174
20170307,3,2872
20170307,30,822
20170307,31,1324
20170307,32,602
20170307,33,811
20170307,34,2187
20170307,35,713
20170307,36,1150
20170307,37,1551
20170307,38,1281
20170307,39,1509
20170307,4,1405
20170307,40,1502
20170307,41,1034
20170307,42,986
20170307,43,1373
20170307,44,3828
20170307,45,3319
20170307,46,2904
20170307,47,3545
20170307,48,2451
20170307,49,2595
20170307,5,1169
20170307,50,2249
20170307,51,1437
20170307,53,989
20170307,54,692
20170307,6,1680
20170307,7,1873
20170307,8,2607
20170307,9,2190
20170308,1,1914
20170308,10,897
20170308,11,2458
20170308,12,1189
20170308,13,861
20170308,14,1265
20170308,15,1489
20170308,16,669
20170308,17,1380
20170308,18,1223
20170308,19,1085
20170308,2,1964
20170308,20,1361
20170308,21,1052
20170308,22,827
20170308,23,1086
20170308,24,2429
20170308,25,1030
20170308,26,703
20170308,27,1598
20170308,28,1184
20170308,29,1095
20170308,3,3037
20170308,30,738
20170308,31,1321
20170308,32,637
20170308,33,794
20170308,34,2193
20170308,35,643
20170308,36,1160
20170308,37,1570
20170308,38,1569
20170308,39,1221
20170308,4,1389
20170308,40,1405
20170308,41,1169
20170308,42,1120
20170308,43,1421
20170308,44,4111
20170308,45,3755
20170308,46,3336
20170308,47,3969
20170308,48,2726
20170308,49,2993
20170308,5,1398
20170308,50,2383
20170308,51,1632
20170308,53,1181
20170308,54,666
20170308,6,1757
20170308,7,1886
20170308,8,2811
20170308,9,1990
20170309,1,1616
20170309,10,744
20170309,11,2217
20170309,12,1108
20170309,13,793
20170309,14,1206
20170309,15,1375
20170309,16,613
20170309,17,1208
20170309,18,1218
20170309,19,1013
20170309,2,1637
20170309,20,1224
20170309,21,880
20170309,22,764
20170309,23,1012
20170309,24,2163
20170309,25,896
20170309,26,502
20170309,27,1548
20170309,28,1184
20170309,29,1162
20170309,3,2620
20170309,30,784
20170309,31,1286
20170309,32,653
20170309,33,866
20170309,34,2065
20170309,35,738
20170309,36,1156
20170309,37,1355
20170309,38,1122
20170309,39,1162
20170309,4,1161
20170309,40,1326
20170309,41,954
20170309,42,975
20170309,43,1376
20170309,44,3560
20170309,45,2979
20170309,46,2681
20170309,47,3275
20170309,48,2244
20170309,49,2714
20170309,5,1169
20170309,50,2044
20170309,51,1421
20170309,53,908
20170309,54,738
20170309,6,1522
20170309,7,1730
20170309,8,2461
20170309,9,1798
20170310,1,1771
20170310,10,753
20170310,11,2135
20170310,12,1076
20170310,13,781
20170310,14,1104
20170310,15,1319
20170310,16,630
20170310,17,1332
20170310,18,1214
20170310,19,1004
20170310,2,1945
20170310,20,1333
20170310,21,887
20170310,22,711
20170310,23,1029
20170310,24,2339
20170310,25,1250
20170310,26,559
20170310,27,1641
20170310,28,1087
20170310,29,1119
20170310,3,3215
20170310,30,699
20170310,31,1332
20170310,32,591
20170310,33,836
20170310,34,2434
20170310,35,672
20170310,36,1142
20170310,37,1514
20170310,38,1397
20170310,39,1222
20170310,4,1496
20170310,40,1327
20170310,41,975
20170310,42,1160
20170310,43,1376
20170310,44,4183
20170310,45,3764
20170310,46,3242
20170310,47,3822
20170310,48,2552
20170310,49,3224
20170310,5,1197
20170310,50,2404
20170310,51,1675
20170310,53,1047
20170310,54,742
20170310,6,1791
20170310,7,2009
20170310,8,2890
20170310,9,1742
20170311,1,1314
20170311,10,848
20170311,11,2522
20170311,12,1168
20170311,13,1123
20170311,14,1536
20170311,15,1278
20170311,16,708
20170311,17,1662
20170311,18,1279
20170311,19,1673
20170311,2,1983
20170311,20,1607
20170311,21,1234
20170311,22,765
20170311,23,1003
20170311,24,2206
20170311,25,1663
20170311,26,502
20170311,27,1848
20170311,28,1329
20170311,29,1260
20170311,3,3618
20170311,30,769
20170311,31,1254
20170311,32,688
20170311,33,978
20170311,34,2393
20170311,35,773
20170311,36,1330
20170311,37,1619
20170311,38,2022
20170311,39,1692
20170311,4,1546
20170311,40,1457
20170311,41,1276
20170311,42,1366
20170311,43,1412
20170311,44,5080
20170311,45,4417
20170311,46,4414
20170311,47,4696
20170311,48,3587
20170311,49,3467
20170311,5,1136
20170311,50,3294
20170311,51,1738
20170311,53,1248
20170311,54,806
20170311,6,1948
20170311,7,1746
20170311,8,3046
20170311,9,2194
20170312,1,536
20170312,10,914
20170312,11,2663
20170312,12,1164
20170312,13,948
20170312,14,983
20170312,15,997
20170312,16,808
20170312,17,1914
20170312,18,1361
20170312,19,1076
20170312,2,1921
20170312,20,2191
20170312,21,1419
20170312,22,790
20170312,23,971
20170312,24,1744
20170312,25,1072
20170312,26,548
20170312,27,2065
20170312,28,1653
20170312,29,1376
20170312,3,3604
20170312,30,634
20170312,31,1515
20170312,32,595
20170312,33,914
20170312,34,1953
20170312,35,657
20170312,36,1178
20170312,37,1211
20170312,38,1823
20170312,39,1633
20170312,4,1636
20170312,40,1200
20170312,41,1267
20170312,42,1347
20170312,43,1493
20170312,44,5304
20170312,45,4588
20170312,46,4626
20170312,47,4665
20170312,48,4157
20170312,49,3625
20170312,5,1068
20170312,50,3061
20170312,51,1665
20170312,53,1302
20170312,54,1025
20170312,6,2134
20170312,7,1759
20170312,8,2814
20170312,9,2275
20170313,1,1744
20170313,10,826
20170313,11,2161
20170313,12,1150
20170313,13,902
20170313,14,1227
20170313,15,1336
20170313,16,654
20170313,17,1392
20170313,18,1237
20170313,19,1086
20170313,2,1744
20170313,20,1305
20170313,21,967
20170313,22,735
20170313,23,976
20170313,24,1932
20170313,25,890
20170313,26,458
20170313,27,1446
20170313,28,1121
20170313,29,1059
20170313,3,2795
20170313,30,651
20170313,31,1156
20170313,32,607
20170313,33,903
20170313,34,2193
20170313,35,690
20170313,36,1183
20170313,37,1359
20170313,38,1332
20170313,39,1198
20170313,4,1306
20170313,40,1447
20170313,41,953
20170313,42,1028
20170313,43,1434
20170313,44,3813
20170313,45,3346
20170313,46,2931
20170313,47,3516
20170313,48,2424
20170313,49,2759
20170313,5,1258
20170313,50,2165
20170313,51,1430
20170313,53,1023
20170313,54,714
20170313,6,1622
20170313,7,1840
20170313,8,2506
20170313,9,1957
20170314,1,1762
20170314,10,815
20170314,11,2146
20170314,12,1099
20170314,13,824
20170314,14,1204
20170314,15,1429
20170314,16,611
20170314,17,1504
20170314,18,1410
20170314,19,951
20170314,2,1675
20170314,20,1265
20170314,21,915
20170314,22,716
20170314,23,930
20170314,24,2019
20170314,25,853
20170314,26,500
20170314,27,1441
20170314,28,1298
20170314,29,1243
20170314,3,2662
20170314,30,723
20170314,31,1264
20170314,32,638
20170314,33,749
20170314,34,2185
20170314,35,703
20170314,36,1273
20170314,37,1405
20170314,38,1241
20170314,39,1363
20170314,4,1192
20170314,40,1495
20170314,41,1006
20170314,42,981
20170314,43,1342
20170314,44,3598
20170314,45,3038
20170314,46,2776
20170314,47,3219
20170314,48,2193
20170314,49,2615
20170314,5,1101
20170314,50,2188
20170314,51,1315
20170314,53,958
20170314,54,699
20170314,6,1435
20170314,7,1768
20170314,8,2567
